poicode,day_type,total_count,total_estimated_visit
POI_IND_9999_0x3be7b64714187a05:0xc598cf4d0a7e38fd,weekend,104,2613.0
POI_IND_9999_0x3be7b17d5987a3cb:0x5afe78c10c37db5,weekday,527,22290.0
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,weekend,59,2796.0
POI_IND_9999_0x3be7b1e3b59a761b:0xdd979e6bd375a01f,weekday,570,21236.0
POI_IND_9999_0x3be7b7a75bd219d1:0x7d9e9bedb9e0de09,weekday,2634,75140.0
POI_IND_9999_0x3be7c9c304783a55:0xb12f52b2c8daf8b6,weekend,208,7369.0
POI_IND_9999_0x3be7c91e7aaaaaab:0x85a286c6fd596dfd,weekday,55,2778.0
POI_IND_9999_0x3be7c610342e7c6b:0x2853abd7d95d2933,weekend,74,2822.0
POI_IND_9999_0x3be7c9f7ab1d5cb3:0xa8e0a41f7e36892d,weekend,6,307.0
POI_IND_9999_0x3be7c16e4767bde7:0x33c936a2178f88ac,weekend,57,599.0
POI_IND_9999_0x3be7c115a2e2eb3d:0xc6155a8027d88062,weekday,128,3967.0
POI_IND_9999_0x3be7950f66260a7d:0x420a641838f9c291,weekday,24,740.0
POI_IND_9999_0x3bdd792d3488165f:0x77d1dc707d0d9a17,weekend,65,1719.0
POI_IND_9999_0x3be7c133e76f1551:0x5a187694d064884c,weekday,141,1211.0
POI_IND_9999_0x3be7c9d98e255e55:0x2be693621d065797,weekend,53,1745.0
POI_IND_9999_0x3be7ce1e8741d455:0xbe039e3af7a9bf98,weekday,63,2600.0
POI_IND_9999_0x3be7d1e96fffffff:0x5d6c2fe528bcb0ae,weekday,4,70.0
POI_IND_9999_0x3be7d193eaaaaaab:0x5024a2892339143e,weekday,28,1111.0
POI_IND_9999_0x3be7c93af994a663:0x25357c252a027c10,weekend,61,3553.0
POI_IND_9999_0x3be7cff2042e5083:0x2363d345d43707fa,weekday,149,4098.0
POI_IND_9999_0x3be7c371eea5bfe5:0xa5792b0bd83e5cdd,weekend,12,273.0
POI_IND_9999_0x3be7c3acca162291:0xae8718f3af0ba07b,weekday,163,3328.0
POI_IND_9999_0x3be7cedb15bab29f:0x11008c611d9ddbe0,weekend,217,8325.0
POI_IND_9999_0x3be7ced18f339c9d:0xc9b6fd38834dd75b,weekday,69,2345.0
POI_IND_9999_0x3be7d193ead72833:0x563afcec3276c805,weekday,384,7629.0
POI_IND_9999_0x3be7c9007cf4e791:0xc55252d326e339e1,weekend,51,2325.0
POI_IND_9999_0x3be7c9007cf4e791:0xc55252d326e339e1,weekday,105,3943.0
POI_IND_9999_0x3be7b7bbfdb7f0fb:0x64d578c241c8bed1,weekday,123,5831.0
POI_IND_9999_0x3be7c87c55555555:0x4720c7587fd3e34,weekday,106,5678.0
POI_IND_9999_0x3be7c778be26ed61:0xaccd5d806a046068,weekend,10,200.0
POI_IND_9999_0x3be7c9007d1c1e9d:0x80c76a76602a24d6,weekday,195,7428.0
POI_IND_9999_0x3be7cf04a438511f:0x8669418c69b2593f,weekend,80,2435.0
POI_IND_9999_0x3be7cf04a438511f:0x8669418c69b2593f,weekday,151,6370.0
POI_IND_9999_0x3be7a7f48e2b3af7:0x9f8c7d84771bcfc6,weekend,32,723.0
POI_IND_9999_0x3be7b9e21e356c77:0x7aa21d50adaa0f5c,weekday,94,4036.0
POI_IND_9999_0x3be7ba898009feb1:0xf19bfa7dc485b029,weekday,27,1890.0
POI_IND_9999_0x3be7c398d314deb7:0x61e4d451dbbc88b,weekday,83,1503.0
POI_IND_9999_0x3be7cf006a33331d:0x20662a75d8e9a8bf,weekend,384,12299.0
POI_IND_9999_0x3be7b9b28db75669:0xd2775f79a6df85d3,weekday,263,10145.0
POI_IND_9999_0x3be791bd75504a81:0x60fec22520565f0,weekend,10,6.0
POI_IND_9999_0x3be7c1566d4240b5:0x7a4389a569638f82,weekday,591,14721.0
POI_IND_9999_0x3be7ce58633ae553:0x4afee3e112440e0a,weekday,131,4866.0
POI_IND_9999_0x3be7ce58633ae553:0x4afee3e112440e0a,weekend,60,2689.0
POI_IND_9999_0x3be7d1c35c4fa691:0xc1ce95afc4fe5e3b,weekend,6,295.0
POI_IND_9999_0x3be7c93d17e2e4a5:0x62f92678f8dbb1a8,weekend,78,2967.0
POI_IND_9999_0x3be7c8abcf7563b3:0xf855775da04723ea,weekend,71,3280.0
POI_IND_9999_0x3be7b73d25d91db5:0x7be81e8c756523df,weekend,150,4410.0
POI_IND_9999_0x3be7b6e29d28df55:0x38a8f2338ba78f94,weekday,121,4098.0
POI_IND_9999_0x3be7d1c06fffffff:0x375ff33a40669677,weekend,29,595.0
POI_IND_9999_0x3be7b1dd58098249:0x8a101869501232cd,weekday,104,2803.0
POI_IND_9999_0x3be7c3e7b7a21651:0xf60b0a4fb5e59ef2,weekend,84,759.0
POI_IND_9999_0x3be7bcf85609d311:0x7b38cbb6fa4d71c1,weekday,12,624.0
POI_IND_9999_0x3be7c61e4cf6ac01:0xe6cd5b06827fa22,weekday,102,3651.0
POI_IND_9999_0x3be7c931e2ea19d3:0x2e3ad8a770e4d836,weekday,104,3252.0
POI_IND_9999_0x3be7c92f56907b43:0xaac10c11e57e01b8,weekend,27,910.0
POI_IND_9999_0x3be7b8fbc310fbff:0xb779ada218bc88cc,weekday,63,3689.0
POI_IND_9999_0x3be7b622afffffff:0x363d9bb8e85550a4,weekend,58,2077.0
POI_IND_9999_0x3be7b874c2b9c043:0xeeb76b322653740d,weekday,356,13266.0
POI_IND_9999_0x3be7c60666aa0125:0x5fe58861f47d23c9,weekday,38,2033.0
POI_IND_9999_0x3be7ce13b2202ceb:0x7feb7258bd74f62d,weekday,1368,23467.0
POI_IND_9999_0x3be7cf76b2b15585:0xc00a0c1de7bd2695,weekday,754,23046.0
POI_IND_9999_0x3be7cf76b2b15585:0xc00a0c1de7bd2695,weekend,312,7823.0
POI_IND_9999_0x3be7cef2f381a5fd:0x782a4e33b2538588,weekday,34,1463.0
POI_IND_9999_0x3be7cf60bd793f3b:0x20569f82ed652f61,weekday,272,7909.0
POI_IND_9999_0x3be7cf60bd793f3b:0x20569f82ed652f61,weekend,79,2799.0
POI_IND_9999_0x3be7b8ac921ad97b:0xb61760e598c816c2,weekday,210,3361.0
POI_IND_9999_0x3be7c88839ffac6f:0xf904a2af23155dcf,weekday,191,7950.0
POI_IND_9999_0x3be7c88839ffac6f:0xf904a2af23155dcf,weekend,98,3743.0
POI_IND_9999_0x3be7c900c542e3c1:0xa29698073a21da7f,weekday,1190,52294.0
POI_IND_9999_0x3be7bb646fcf8877:0x73ad7bbc49792b52,weekday,804,39369.0
POI_IND_9999_0x3be795001d90fc5d:0x840d9579ec884524,weekend,276,2719.0
POI_IND_9999_0x3be795001d90fc5d:0x840d9579ec884524,weekday,510,5526.0
POI_IND_9999_0x3be7b93c43a5f8a7:0xa4dc7d3e06971a02,weekend,43,1372.0
POI_IND_9999_0x3be7c814fd1d66e1:0x623f3d1bd91b1f0e,weekend,232,5395.0
POI_IND_9999_0x3be7b0e499bf2d87:0x46c635eb3d8add1a,weekend,44,1816.0
POI_IND_9999_0x3be7c8145cb7388b:0xc124c6735ae2edac,weekday,892,19411.0
POI_IND_9999_0x3be7b7992e021b0d:0xaa0fea79c7f9d084,weekday,632,17172.0
POI_IND_9999_0x3be7c9b82a9e4e3d:0x861ebb3708a64291,weekend,48,827.0
POI_IND_9999_0x3be7b70865190877:0xb4177f8b7d4a69be,weekend,39,1021.0
POI_IND_9999_0x3be71fb4a8e6bead:0x4e0ac200fb25344e,weekend,138,5261.0
POI_IND_9999_0x3be703a726e4f19f:0xb759e3759ed4fe55,weekday,73,2330.0
POI_IND_9999_0x3be7b50bf9cfbe41:0xb6acfc1aa272dd8f,weekday,8,556.0
POI_IND_9999_0x3be7c82f0f34a29b:0x7e9a07a1da31e342,weekday,599,19335.0
POI_IND_9999_0x3be7b8f0ea23a0dd:0x9b93f3a64aafcf56,weekday,64,2749.0
POI_IND_9999_0x3be7cf45f20fb1f3:0x8ea7dc4f5de5bda5,weekend,72,3039.0
POI_IND_9999_0x3be7c7aa1a69380f:0x99fe06ee6c7177a6,weekday,28,729.0
POI_IND_9999_0x3be7c91040f672c7:0xd78b978a480a2246,weekend,31,1862.0
POI_IND_9999_0x3be7c91040f672c7:0xd78b978a480a2246,weekday,66,3823.0
POI_IND_9999_0x3be79185e5cf2439:0x821b141e20007462,weekend,6,234.0
POI_IND_9999_0x3be7ce6743f65149:0xfa45d5f62fa794d4,weekday,1797,66994.0
POI_IND_9999_0x3be7cee7607c27a9:0xfc044c780c3e0cbf,weekday,126,5259.0
POI_IND_9999_0x3be7d13c1abc5e8d:0x35306f3e0fd872bb,weekend,43,2000.0
POI_IND_9999_0x3be7ce7539eb6125:0x619614b420b0f9fe,weekend,367,11620.0
POI_IND_9999_0x3be7ce7539eb6125:0x619614b420b0f9fe,weekday,789,22940.0
POI_IND_9999_0x3be7cfeb7dcd8909:0x8dbfd5b2d376138a,weekend,136,6332.0
POI_IND_9999_0x3be7c9e97da00a65:0x2e4ad0b6b7b845b7,weekend,100,1755.0
POI_IND_9999_0x3be7c7392047b205:0xc94e12a6b64a7996,weekend,10,93.0
POI_IND_9999_0x3be7c86ded542b17:0xa8f85d53671c7654,weekend,51,2085.0
POI_IND_9999_0x3be7b79a8f2c20fb:0xf55560589f04e65,weekday,38,1270.0
POI_IND_9999_0x3be7ab85fa8ffff1:0xe9cfdb6c812df0d,weekday,65,874.0
POI_IND_9999_0x3be7af83851fda31:0x6fce0f4c2ceae510,weekday,314,9151.0
POI_IND_9999_0x3be7c0e9e3007a7b:0xf6c5bf3090378bb8,weekend,16,272.0
POI_IND_9999_0x3be7937fe0904a05:0x2c77541adaeb133c,weekday,24,1491.0
POI_IND_9999_0x3be7c1b167a43a4d:0x80fae26b5936af49,weekend,57,655.0
POI_IND_9999_0x3be7b8b482af9325:0x4638a2a087ee6d76,weekend,175,5445.0
POI_IND_9999_0x3be7b61f05f35b71:0x9a41a64d0af93709,weekend,83,3219.0
POI_IND_9999_0x3be7b6cb98d2cd87:0x1ef60da033d84d3f,weekday,966,23769.0
POI_IND_9999_0x3be7b6de35ac8b73:0xc33180c3a1b9b80e,weekend,76,4777.0
POI_IND_9999_0x3be7b7324b2264d1:0x485dce4c0be5b054,weekday,66,3308.0
POI_IND_9999_0x3be7c1b9513d9b83:0x9794116e60f2cdc1,weekend,3,10.0
POI_IND_9999_0x3be7bdf04a546aa5:0x40138ddb77f5f924,weekday,65,1431.0
POI_IND_9999_0x3be7c1476c5c98bd:0xd0d929fd1266235,weekday,541,10288.0
POI_IND_9999_0x3be7b6143b6e3ad3:0xe8e29a42e83bac81,weekend,265,8563.0
POI_IND_9999_0x3be7c834f95fffcd:0xf1fe542081ae685a,weekday,91,3819.0
POI_IND_9999_0x3be7b63cc1699017:0xcc1e8ff31e905738,weekday,421,6380.0
POI_IND_9999_0x3be7c83c25dd979b:0xa7e7f01390523190,weekday,78,4746.0
POI_IND_9999_0x3be7b6cf86371ba1:0xfcde917f4ee69e28,weekend,18,478.0
POI_IND_9999_0x3be7b12db869711b:0xe92959f0d354879f,weekend,58,3099.0
POI_IND_9999_0x3be7af8efbc552cd:0x66efea9b75a832e2,weekday,1056,22970.0
POI_IND_9999_0x3be7af8efbc552cd:0x66efea9b75a832e2,weekend,594,11482.0
POI_IND_9999_0x3be7b7523045100f:0xe1fba600d12599f2,weekend,56,3352.0
POI_IND_9999_0x3be7c9b3d9d7c441:0xe1d09538df23f0a,weekend,100,4202.0
POI_IND_9999_0x3be7b0e7157dccdf:0xbc216552c4433a5,weekend,21,597.0
POI_IND_9999_0x3be7b1211b5ac3f3:0x9cfbad00aa070202,weekend,519,14238.0
POI_IND_9999_0x3be7e9ca90c435ef:0x259777e13a6c9840,weekend,16,148.0
POI_IND_9999_0x3be7b902949c39b9:0x9309cfd25d100cd0,weekend,6,303.0
POI_IND_9999_0x3be7ce6c6924fe9b:0xcd822a0b86bed901,weekend,256,7442.0
POI_IND_9999_0x3be7cebe44b677e9:0xee45f422590daed8,weekday,132,5407.0
POI_IND_9999_0x3be7c85bdab95dbb:0x3691c3dcd4c789d7,weekday,54,1274.0
POI_IND_9999_0x3be7cf06d05d215b:0x7c6bd19ead7cb238,weekend,13,741.0
POI_IND_9999_0x3be7bb499ceda2a9:0x457a7605ee78d9c7,weekday,41,1954.0
POI_IND_9999_0x3be7cfe55d23eeab:0xc9e2e2f5784d0bd9,weekday,109,4817.0
POI_IND_9999_0x3be7cf8770ac9ef1:0x342699330631adf2,weekend,76,2071.0
POI_IND_9999_0x3be7b7256c920c2b:0xe164cea8c8fb2ff1,weekend,30,1506.0
POI_IND_9999_0x3be7c602d9b1d4db:0xe7f5dbe3ec80fb45,weekday,205,10583.0
POI_IND_9999_0x3be7c9f6482b779d:0x64c45839713a92f2,weekend,1,100.0
POI_IND_9999_0x3be7b704fc381155:0x21992d9949a871ac,weekday,150,8110.0
POI_IND_9999_0x3be7c9cb4c0c6b6b:0x8c8c8969d013a87,weekend,148,5408.0
POI_IND_9999_0x3be7c879c66594ed:0x309fc2a868e1a520,weekday,111,4785.0
POI_IND_9999_0x3be7c8369344fddb:0x86f5035f54ead593,weekend,39,1768.0
POI_IND_9999_0x3be7b70807ffba35:0xf31efe2b9619b631,weekend,67,3379.0
POI_IND_9999_0x3be7953b2527e355:0x4b37ce63fa6a51b,weekday,189,2307.0
POI_IND_9999_0x3be7c0d17e4910a9:0x4bc0979a2d07642b,weekday,100,827.0
POI_IND_9999_0x3be7b22570b958dd:0xe42fc9e144f83e75,weekday,46,3412.0
POI_IND_9999_0x3be79581351f2469:0xc612d6c2657a2e01,weekend,20,297.0
POI_IND_9999_0x3be7961b3da2aff1:0x10835f5f8b74f86b,weekday,94,3080.0
POI_IND_9999_0x3be7961b3da2aff1:0x10835f5f8b74f86b,weekend,48,1045.0
POI_IND_9999_0x3be7c863df525d9d:0x6f54e2faaf9f947b,weekend,51,3107.0
POI_IND_9999_0x3be7c300651edbd7:0x97003bfe1277df89,weekday,50,1269.0
POI_IND_9999_0x3be7bbf02c8b33c3:0x7e2e7dab5bec94ff,weekend,124,5052.0
POI_IND_9999_0x3be7bfdf5fb2984f:0xa0b183a2612571e0,weekday,71,1207.0
POI_IND_9999_0x3be7b1be67c06b5d:0xfdfb25b750679ef7,weekend,48,1834.0
POI_IND_9999_0x3be7c3584d302c47:0x603cf94dbe119741,weekday,47,800.0
POI_IND_9999_0x3be7c3584d302c47:0x603cf94dbe119741,weekend,22,577.0
POI_IND_9999_0x3be7c0facd914a03:0xadb9f59bc03b7d9e,weekend,21,433.0
POI_IND_9999_0x3be7b9011ca43f05:0xde526f84246f654d,weekday,67,2556.0
POI_IND_9999_0x3be7c9f9976689e3:0x65fa8ec33ab59e9d,weekday,174,7826.0
POI_IND_9999_0x3be7d18755a5ddf3:0x54e1c653396b391b,weekend,18,1400.0
POI_IND_9999_0x3be7b71856aa36ef:0x22b77fcf5f68b658,weekday,60,2940.0
POI_IND_9999_0x3be7c9cc5cc9b395:0x81eebf1346226fe7,weekend,64,1802.0
POI_IND_9999_0x3be7c90febdbbb0d:0xa0d346dce9055e28,weekday,29,1307.0
POI_IND_9999_0x3be7c9a73072c263:0xac5e24fe2dc9e741,weekend,38,796.0
POI_IND_9999_0x3be7c994afaff939:0x7e6118c795d0a889,weekend,32,709.0
POI_IND_9999_0x3be7b784f702cabb:0x955a9d85ce421a47,weekday,188,8760.0
POI_IND_9999_0x3be7c7d2dfddaf7b:0x97675a3d9137d846,weekend,280,8155.0
POI_IND_9999_0x3be7c7d2dfddaf7b:0x97675a3d9137d846,weekday,531,19194.0
POI_IND_9999_0x3be7c3dbfbc666b1:0x47e11a52a8454cf,weekday,70,1160.0
POI_IND_9999_0x3be7bb042126393b:0xa9556b96071a880b,weekday,42,2106.0
POI_IND_9999_0x3be7bb042126393b:0xa9556b96071a880b,weekend,9,413.0
POI_IND_9999_0x3be7ce8796fc6aed:0xa8f11316d3c1da57,weekday,111,4665.0
POI_IND_9999_0x3be7c976293de911:0x844b1c44fce88e40,weekend,42,1287.0
POI_IND_9999_0x3be7c92c65bdc5cb:0xe998bde5bd87fd6e,weekend,129,4018.0
POI_IND_9999_0x3be7cfe9cf3ad6d7:0x78ad5cf086be8ff6,weekend,60,2859.0
POI_IND_9999_0x3be7ce6d55f8b475:0x10fe8224fdbb7918,weekday,308,12287.0
POI_IND_9999_0x3be7cf323d901be5:0x4b020a7767df35d0,weekend,32,895.0
POI_IND_9999_0x3be7b122e8e08d33:0x715146335c98ccfc,weekday,20,1022.0
POI_IND_9999_0x3be7b1206339ab27:0x4ef91fb1a538cacc,weekday,946,33782.0
POI_IND_9999_0x3be7bf025681cbd7:0x206a48306234d5ae,weekend,109,1457.0
POI_IND_9999_0x3be7bdad5bdf37eb:0xf2db0562939bb8c5,weekday,151,4293.0
POI_IND_9999_0x3be7c304fffb8fbf:0xa23ab64d4474dc2e,weekday,177,2281.0
POI_IND_9999_0x3be7e9b290fb11a7:0xc63c83598d29db35,weekday,86,1341.0
POI_IND_9999_0x3be7e1d88c08563b:0xe460850cddd48a1a,weekend,28,1323.0
POI_IND_9999_0x3be7e1d88c08563b:0xe460850cddd48a1a,weekday,73,2908.0
POI_IND_9999_0x3be7c141b96fdd2f:0x26797b33c92d0d63,weekday,66,829.0
POI_IND_9999_0x3be7bbd07d1cadaf:0xe3f726bbea5f8be,weekend,3,300.0
POI_IND_9999_0x3be7c3c19bd40e17:0xce70bd12df293151,weekend,35,981.0
POI_IND_9999_0x3be7c352843d146f:0x87bb4bc7c3d1dc25,weekday,193,2164.0
POI_IND_9999_0x3be7ce7a4653635d:0x74c5b7f1a94e8a40,weekend,17,604.0
POI_IND_9999_0x3be7ce0e0ebe4e95:0x1b1f6f572b6ad9a7,weekday,134,5670.0
POI_IND_9999_0x3be7ce8ba2a8a937:0xfca635cabe5e733d,weekend,45,1032.0
POI_IND_9999_0x3be7d1dd5837994f:0x11a3ed8ec200c858,weekday,114,2941.0
POI_IND_9999_0x3be7b61c2056d2dd:0x4e8d474731030c3,weekday,150,6136.0
POI_IND_9999_0x3be7c86cda0af0b9:0x8523ee43a08403d2,weekday,105,3835.0
POI_IND_9999_0x3be79424aa391843:0x4a844b5c26f03cce,weekday,52,1517.0
POI_IND_9999_0x3be7b7562790a60f:0x5083863c686486da,weekend,45,2121.0
POI_IND_9999_0x3be7c844460a0e15:0xf9ed2761111a03f,weekday,85,3268.0
POI_IND_9999_0x3be7c9002444b393:0x27796b138de89e91,weekday,71,3243.0
POI_IND_9999_0x3be7ce13cb6e1a31:0x7a7ad4596391c363,weekday,1861,34719.0
POI_IND_9999_0x3be7d1e70776872b:0xf383e32b9921b7c0,weekday,378,12419.0
POI_IND_9999_0x3be7c0c5aa72b741:0xae4492e317ad3197,weekday,21,618.0
POI_IND_9999_0x3be7b938ef540a91:0x33ac08d2621afb6f,weekday,1365,55365.0
POI_IND_9999_0x3be7b938ef540a91:0x33ac08d2621afb6f,weekend,631,27274.0
POI_IND_9999_0x3be7bbe3c9555555:0x1f17194a23753e2c,weekend,53,1766.0
POI_IND_9999_0x3be7c931c0460845:0x2204bc44e89bdda,weekday,182,7264.0
POI_IND_9999_0x3be7b6ee0655b047:0x6d37d7deaba160eb,weekend,383,15361.0
POI_IND_9999_0x3be7c92081e865e7:0x9ea8136650a2dca0,weekend,30,392.0
POI_IND_9999_0x3be7c9005f1a7955:0x7a085462da293594,weekend,178,8065.0
POI_IND_9999_0x3be7bbe02b4b9dc9:0x75a1e7a1c24e6706,weekend,92,3323.0
POI_IND_9999_0x3be7c9d410605bb9:0x1754b34a366f051,weekday,292,8565.0
POI_IND_9999_0x3be7b1f37a8be47f:0xcc77007f2ff5b001,weekday,931,31188.0
POI_IND_9999_0x3be7931a09ea7e4b:0x942c445b77ff005,weekend,13,332.0
POI_IND_9999_0x3be7b063388a27e1:0xc820b9dc20386ee4,weekend,22,1589.0
POI_IND_9999_0x3be7b92daeb4a1e5:0x91516eb292282138,weekend,80,3793.0
POI_IND_9999_0x3be7b08a6495baed:0x2c461ae7a48972c1,weekend,84,3648.0
POI_IND_9999_0x3be7b96a1ff97daf:0xe85f63e9c9a52887,weekday,624,16537.0
POI_IND_9999_0x3be7b8aaa9cbb967:0xc0645a51e51ae8b,weekend,4,199.0
POI_IND_9999_0x3be7bf81b19c4bcd:0x9402d29d680a92e9,weekend,17,209.0
POI_IND_9999_0x3be7b93193929809:0xe7d70864f2b98a43,weekday,325,14691.0
POI_IND_9999_0x3be7b63cfbf4a9af:0x97f3de7b29340d96,weekday,103,5609.0
POI_IND_9999_0x3be7b965d53f19cb:0xb15ed0cc90a8a92e,weekend,19,766.0
POI_IND_9999_0x3be7b965d53f19cb:0xb15ed0cc90a8a92e,weekday,41,1503.0
POI_IND_9999_0x3be7b17d5987a3cb:0x5afe78c10c37db5,weekend,292,11693.0
POI_IND_9999_0x3be7b6500b80301f:0x91b2574693df926a,weekday,48,1739.0
POI_IND_9999_0x3be7b710aa7c2b9d:0x354b6bfc19ec240b,weekend,75,3048.0
POI_IND_9999_0x3be7c83a6c82b9d1:0x4ffaf30a62bfc880,weekday,207,3762.0
POI_IND_9999_0x3be7c7cd845de3a9:0x24405ab862c8eb10,weekday,103,4663.0
POI_IND_9999_0x3be7c92ba233a8e3:0x2b8c73038f7f67c5,weekday,300,10499.0
POI_IND_9999_0x3be7c72a133bf1b5:0x63b60c0cd9965e13,weekend,75,691.0
POI_IND_9999_0x3be7e86af54b0ecb:0x6114b608a82684cb,weekday,466,6806.0
POI_IND_9999_0x3be7950f66260a7d:0x420a641838f9c291,weekend,39,1318.0
POI_IND_9999_0x3be797a5f9e8f083:0x530b0ca4a6322b3a,weekday,876,9567.0
POI_IND_9999_0x3be7bc1f77c1381d:0x31ed4856a1852be1,weekend,69,1553.0
POI_IND_9999_0x3be7c32764cbed53:0x338981e131dd0faf,weekend,40,455.0
POI_IND_9999_0x3be7c32764cbed53:0x338981e131dd0faf,weekday,60,828.0
POI_IND_9999_0x3be7c9d98e255e55:0x2be693621d065797,weekday,211,6510.0
POI_IND_9999_0x3be7d1dfff98895f:0x6709775df5649388,weekday,145,3137.0
POI_IND_9999_0x3be7cff2042e5083:0x2363d345d43707fa,weekend,90,2384.0
POI_IND_9999_0x3be7c3acca162291:0xae8718f3af0ba07b,weekend,39,822.0
POI_IND_9999_0x3be7852a4072a809:0x1ca610ef9025a914,weekday,19,595.0
POI_IND_9999_0x3be7b14019196d85:0x6885e9e67c11c237,weekend,22,1153.0
POI_IND_9999_0x3be7b14019196d85:0x6885e9e67c11c237,weekday,61,3220.0
POI_IND_9999_0x3be7ced18f339c9d:0xc9b6fd38834dd75b,weekend,52,1700.0
POI_IND_9999_0x3be7cf4845b86309:0xb95407b2aeeec934,weekday,577,11445.0
POI_IND_9999_0x3be7ced26e4f589f:0x84e2e6d9d48e7272,weekend,180,4917.0
POI_IND_9999_0x3be7c839e1a89b8b:0x7b75dbb5618e7a6a,weekend,22,1224.0
POI_IND_9999_0x3be7c9e9632fa767:0xa041ed4ba454f492,weekday,415,15242.0
POI_IND_9999_0x3be7cf76915da3b3:0xf82d647589847aa5,weekend,83,2514.0
POI_IND_9999_0x3be7a7f48e2b3af7:0x9f8c7d84771bcfc6,weekday,24,853.0
POI_IND_9999_0x3be7d1c31474d0b3:0xc6a4c0da4ca73353,weekend,48,1820.0
POI_IND_9999_0x3be7c92d2f259e75:0x8a15312176c02e05,weekend,138,6842.0
POI_IND_9999_0x3be7d1da67679c35:0xc44096d9101d09c8,weekend,99,2879.0
POI_IND_9999_0x3be796847456cb03:0x65ccc3f2e49de55,weekday,110,1295.0
POI_IND_9999_0x3be7b9c4451b7f93:0x42d86dc6fee4f0cb,weekday,42,1196.0
POI_IND_9999_0x3be7c398d314deb7:0x61e4d451dbbc88b,weekend,53,1061.0
POI_IND_9999_0x3be795ca6cd64fff:0x6beac04d68a4a537,weekend,66,2199.0
POI_IND_9999_0x3be7d1187337b6d3:0x976acfa735e1db18,weekday,229,10927.0
POI_IND_9999_0x3be7d113c4fbac23:0x213026c1252e5bff,weekend,29,1354.0
POI_IND_9999_0x3be7b19b26911a49:0xdf908203e89eaf59,weekday,63,686.0
POI_IND_9999_0x3be7b19b26911a49:0xdf908203e89eaf59,weekend,39,15.0
POI_IND_9999_0x3be7949e3961e2f9:0x2856abe6f9da5e75,weekday,87,3732.0
POI_IND_9999_0x3be7e9ba1939175d:0xeb0dd51f81a6e1b9,weekday,973,5435.0
POI_IND_9999_0x3be7e9ba1939175d:0xeb0dd51f81a6e1b9,weekend,549,4022.0
POI_IND_9999_0x3be7943476c5f0b9:0xe5113bfe88121773,weekend,32,473.0
POI_IND_9999_0x3be795ffc1b56ca9:0x846b5df6c2d494f6,weekday,563,5820.0
POI_IND_9999_0x3be7bb007a1d4e7d:0x6cec5ffe89d47ead,weekday,3,300.0
POI_IND_9999_0x3be7c900c238ea01:0x321fbf7b9f200b8e,weekday,298,15766.0
POI_IND_9999_0x3be7b969b0ccfdc1:0xf1b6a4ce27897b1a,weekday,154,2256.0
POI_IND_9999_0x3be7b7a8ffdc7ea9:0x71ad31b973b7b95a,weekend,23,1138.0
POI_IND_9999_0x3be7c913086b5387:0x92fecf0ae6c51992,weekend,67,3392.0
POI_IND_9999_0x3be7b6e29d28df55:0x38a8f2338ba78f94,weekend,56,1928.0
POI_IND_9999_0x3be7c9075ca4405f:0x77920b6461aa6c96,weekend,36,1061.0
POI_IND_9999_0x3be7b1dd58098249:0x8a101869501232cd,weekend,82,1027.0
POI_IND_9999_0x3be7982101fe2bc5:0xc128f2742a14da2c,weekend,65,2921.0
POI_IND_9999_0x3be78584b9e57ccb:0xce11790a20db9e40,weekend,53,1433.0
POI_IND_9999_0x3be7c87d617af739:0xb6e39058e3a4d0c2,weekend,288,6278.0
POI_IND_9999_0x3be7c94496c50709:0xadf21df8300a8e72,weekday,241,12037.0
POI_IND_9999_0x3be7c94496c50709:0xadf21df8300a8e72,weekend,95,5444.0
POI_IND_9999_0x3be7c816c187300d:0xca7e3d1ad60d8022,weekday,103,5055.0
POI_IND_9999_0x3be7c9874d9e0eb3:0x9d3864fdf1206fa9,weekend,98,3086.0
POI_IND_9999_0x3be7c931e2ea19d3:0x2e3ad8a770e4d836,weekend,31,1665.0
POI_IND_9999_0x3be7c92f56907b43:0xaac10c11e57e01b8,weekday,33,1604.0
POI_IND_9999_0x3be7c8a645c07565:0x9617fecaf6c05090,weekday,693,30899.0
POI_IND_9999_0x3be7b8fbc310fbff:0xb779ada218bc88cc,weekend,32,1739.0
POI_IND_9999_0x3be7b7f9133374c9:0x347db091ea4afcb7,weekend,35,1358.0
POI_IND_9999_0x3be7b7f9133374c9:0x347db091ea4afcb7,weekday,107,3664.0
POI_IND_9999_0x3be7c921941768e7:0x947bf469c871912d,weekday,67,3163.0
POI_IND_9999_0x3be7ce0d1657baa7:0xe7c6df380000d322,weekend,200,5803.0
POI_IND_9999_0x3be7cf5c055139df:0x14ab5ea0793d9288,weekend,17,638.0
POI_IND_9999_0x3be7cf5c055139df:0x14ab5ea0793d9288,weekday,27,1502.0
POI_IND_9999_0x3be79b5a6755280b:0x8313aee81bd8a3f0,weekday,3,67.0
POI_IND_9999_0x3be7af9757d3963d:0x8f80ca142f5ca2f4,weekday,43,1402.0
POI_IND_9999_0x3be7af7a7b3e3139:0xe0d81a487d60c092,weekday,124,1480.0
POI_IND_9999_0x3be7b1ecb8c65505:0xd08ece2df3c9b9f4,weekday,274,12168.0
POI_IND_9999_0x3be7b1ecb8c65505:0xd08ece2df3c9b9f4,weekend,95,3658.0
