poi_code,h3index
POI_IND_9999_0x3be7c93d31e3d2f7:0x7b08d5298f4c668f,89608b0b1c7ffff
POI_IND_9999_0x3be7c91053c2170f:0xf6d910396c7ff802,89608b0b14fffff
POI_IND_9999_0x3be7b12b52ac6b5b:0x642ef4204d26f4b1,89608b446c7ffff
POI_IND_9999_0x3be7c99538d2ca05:0x5f6f1c64ce46a429,89608b0954bffff
POI_IND_9999_0x3be7c90023c2e927:0x586321b23fbe6bbc,89608b0908fffff
POI_IND_9999_0x3be7c7d2e6d4106b:0x14e997be556befb6,89608b56a23ffff
POI_IND_9999_0x3be7b65aa4713feb:0xbe3af2ff6eba884c,89608b461dbffff
POI_IND_9999_0x3be7a92caed11689:0x377289f0eacf46d,89608b4dd93ffff
POI_IND_9999_0x3be71da6abb3b1c9:0xb9a32d4f572b97a,8942db550d7ffff
POI_IND_9999_0x3be7aec0fadbda89:0xf5ee528d749aab1c,89608b4dd93ffff
POI_IND_9999_0x3be7a9276a0a84c9:0x3712b2aa54e51bbf,89608b4d8b7ffff
POI_IND_9999_0x3be7d1c0c646461b:0x1e163d22b32c8adb,89608b03053ffff
POI_IND_9999_0x3be7cfcd26dbe8ed:0x5a9fafd7638371e0,89608b0a5c3ffff
POI_IND_9999_0x3be7d1e610529681:0x6f80771e51b18d48,89608b032afffff
POI_IND_9999_0x3be7cf1ae41b79a1:0x9dcba44519fc0a7f,89608b18903ffff
POI_IND_9999_0x3be7ce1fe6602ba9:0x8c91e8d83d033661,89608b03263ffff
POI_IND_9999_0x3be7cf7e20925405:0x1a0b7aa6e1931a8,89608b0a0c3ffff
POI_IND_9999_0x3be7bb623cf909dd:0x367434ced1fe4408,89608b4040fffff
POI_IND_9999_0x3be7c30078daa8af:0x8f0d4a0788750c6d,89608bccc4bffff
POI_IND_9999_0x3be7bf7d9371625f:0xc73f5bf42a2b0008,89608b5720fffff
POI_IND_9999_0x3be795dbb9691b91:0x68ccd8db4b13fd13,89608b515a3ffff
POI_IND_9999_0x3be7941719eecd31:0x24a2aad7fe2adfc5,89608a24877ffff
POI_IND_9999_0x3be7bd296d8641f9:0xe82731ff7f2babbe,89608b4368fffff
POI_IND_9999_0x3be7b92cf8a966e1:0x61fa18b0f219605a,89608b42397ffff
POI_IND_9999_0x3be7b9b7a2d21bbf:0xa6a76b0c85210e98,89608b423afffff
POI_IND_9999_0x3be7937813ce7481:0xd78a1fe4d2086572,89608a26e8fffff
POI_IND_9999_0x3be7c9211da093c7:0xf064300dddef55e1,89608b08693ffff
POI_IND_9999_0x3be7c964821edd97:0xbd9c0d28ac969adb,89608b54b87ffff
POI_IND_9999_0x3be7c76897e6112b:0x6391a5f8bbb926bb,89608b5406fffff
POI_IND_9999_0x3be7c70c944b9adb:0xdbc1dc1d093a3556,89608b54e9bffff
POI_IND_9999_0x3be7c9aa7fa948a3:0x9097d87f79187b8d,89608b09413ffff
POI_IND_9999_0x3be7c926bb0a01c1:0xcf070960bb8e230d,89608b0b10bffff
POI_IND_9999_0x3be7b1946c3e7dd1:0xf973b024a63895be,89608b44633ffff
POI_IND_9999_0x3be7b63cd0e96cb1:0xe0b662b2d3494182,89608b0920bffff
POI_IND_9999_0x3be7b796b5524cbf:0xd2b6431c0d885259,89608b46313ffff
POI_IND_9999_0x3be7c9f4debe96c3:0x74823fe89214dab2,89608b084c7ffff
POI_IND_9999_0x3be7c972e372dc89:0x7119512c355de576,89608b086c7ffff
POI_IND_9999_0x3be7c94ddba46113:0x3247f378a1ab746b,89608b54d4bffff
POI_IND_9999_0x3be7b7bb85acc585:0xe71213de92da3416,89608b46303ffff
POI_IND_9999_0x3be7c9b4370182c5:0x6b63e2ee13bf7a51,89608b0941bffff
POI_IND_9999_0x3be7cedb152fffff:0x6273ae5342a8e934,89608b0a633ffff
POI_IND_9999_0x3be7d1deb108bf05:0xc7c104a5fdf608ee,89608b0321bffff
POI_IND_9999_0x3be7cecd6ca83131:0xfb25f4f5df9d929d,89608b0a66fffff
POI_IND_9999_0x3be7d1dc82a46b6b:0x55d37e5d4a870acb,89608b03213ffff
POI_IND_9999_0x3be7cfc0fb57bf6f:0x8a80fc165b21824d,89608b0a55bffff
POI_IND_9999_0x3be7d1a1a34425bb:0xb6ff2ecd1f987fad,89608b03283ffff
POI_IND_9999_0x3be7d1dcbea6be7f:0x45a6cae61ba5b1de,89608b0328fffff
POI_IND_9999_0x3be7cedb290ecd33:0x1888b25f311c5877,89608b0a633ffff
POI_IND_9999_0x3be7cfe5a1f9c719:0x19ce06cc1c756105,89608b18b43ffff
POI_IND_9999_0x3be7c814d4cec2d9:0x1d273a7d99b74980,89608b548b7ffff
POI_IND_9999_0x3be7c86d278b8b59:0xe5bd5e522357be1,89608b54d4bffff
POI_IND_9999_0x3be7b85744c6f343:0x191785a4ee7c4bc0,89608b5516fffff
POI_IND_9999_0x3be7b16e8f5dec77:0x91dd70e2f4e887d6,89608b44647ffff
POI_IND_9999_0x3be7b1850a630a37:0xcce06802a1bb424e,89608b45503ffff
POI_IND_9999_0x3be7c83fc0eb5271:0x52b711524a2da569,89608b549d3ffff
POI_IND_9999_0x3be7c95022672f03:0xa6ac6c0757efe70f,89608b084c7ffff
POI_IND_9999_0x3be7c91e0246e9b7:0x6a3d721e51d2119,89608b086c7ffff
POI_IND_9999_0x3be7cedc5189de17:0x3895ff797125a0b9,89608b0a6a3ffff
POI_IND_9999_0x3be7d1c39c3c099b:0xf291ba8795313fb9,89608b0328fffff
POI_IND_9999_0x3be7cf5e24d8ce2f:0xc2c94f5ce59d6dd,89608b0a623ffff
POI_IND_9999_0x3be7ce76241a8dfb:0xed9b0e3801798377,89608b01293ffff
POI_IND_9999_0x3be7b11e11a860b9:0xc2fb725f9c2eb5cd,89608b45257ffff
POI_IND_9999_0x3be7e5d62d716535:0x9b5e770635646b01,89608bc23d7ffff
POI_IND_9999_0x3be7c34e7ace0eb3:0x3afecddefc158fdd,89608bccad7ffff
POI_IND_9999_0x3be7b962ace2cfad:0xa54d14d88dca467f,89608b42103ffff
POI_IND_9999_0x3be7bb1c3253563f:0xa4581f6d67599046,89608b405cbffff
POI_IND_9999_0x3be7b1d9d46fcff7:0x79d817d31c5bb866,89608b4e563ffff
POI_IND_9999_0x3be7958aa7f83d85:0x3167b18f4f45fbbc,89608b511a3ffff
POI_IND_9999_0x3be793003e59c241:0xeed9a93431023e6a,89608a26123ffff
POI_IND_9999_0x3be7b0376582cdbf:0x52fd78832577ad92,89608b45243ffff
POI_IND_9999_0x3be7bd0a543ed7f5:0x19ba25e52f49d873,89608b5a967ffff
POI_IND_9999_0x3be7bf004f8fde81:0x518b902c326bc8c8,89608b50897ffff
POI_IND_9999_0x3be7b9724bfe6a7d:0xb6574b352068ad59,89608b552c3ffff
POI_IND_9999_0x3be7c3de315dc037:0xd2800d3190fc6eb4,89608bcdbabffff
POI_IND_9999_0x3be7bf23c4886ffb:0x116088c8e5d12774,89608b556cfffff
POI_IND_9999_0x3be7bb0033b2c47f:0x873273e1d5275b7e,89608b40333ffff
POI_IND_9999_0x3be7ba9b5749b74d:0xce347ddbed2c653a,89608b40bcbffff
POI_IND_9999_0x3be7c1b678cbcfe1:0xd982d6f52277ca45,89608bcd9c7ffff
POI_IND_9999_0x3be7bb0ae65d20e5:0x7e16118ccde530e2,89608b4040bffff
POI_IND_9999_0x3be7cfd22e8a3703:0x86582cb1c509c0c9,89608b0a63bffff
POI_IND_9999_0x3be7ce3c4e728de3:0xc4777be54a86b75c,89608b18907ffff
POI_IND_9999_0x3be7d1e78b7c63ff:0xbb87eca4e76efecd,89608b032abffff
POI_IND_9999_0x3be7c97018013b8f:0x9ba3a209221d5f63,89608b0b403ffff
POI_IND_9999_0x3be7d17a1beaf0c1:0x7b1aa3fc6adac6ef,89608b0328fffff
POI_IND_9999_0x3be7b7cce51c9da9:0xd0cdc92b180dc68c,89608b0928fffff
POI_IND_9999_0x3be7c9984340fa9b:0x242435186a314311,89608b09683ffff
POI_IND_9999_0x3be7c7c2cb87526d:0x904bfbdb8d54114e,89608b541d7ffff
POI_IND_9999_0x3be7c9d5ecfe43c9:0x49c962d06b378ef6,89608b0b0d3ffff
POI_IND_9999_0x3be7c7b04a5540e3:0xe02c720945aca4bb,89608b56aafffff
POI_IND_9999_0x3be7c816df3e0b81:0x4db23375a0e8ba15,89608b54807ffff
POI_IND_9999_0x3be7c878f1ec61cd:0x33c4b4734cc6392a,89608b54cb3ffff
POI_IND_9999_0x3be7b63c41d171af:0xbd56476fef6941e2,89608b09247ffff
POI_IND_9999_0x3be7b63f5abbffb5:0x1a11ab95026ac143,89608b461b3ffff
POI_IND_9999_0x3be7b618752ccc23:0x95c802e3f22656a4,89608b0920fffff
POI_IND_9999_0x3be7b85655555555:0x7b7ad280c064bed3,89608b5510bffff
POI_IND_9999_0x3be7b7c379a6844f:0x1f01acf23c35c46f,89608b09357ffff
POI_IND_9999_0x3be7b16da5e4b8b5:0xef4a28970af8f10a,89608b45533ffff
POI_IND_9999_0x3be7c7462b7f21af:0xbfaede659034f33d,89608b569c3ffff
POI_IND_9999_0x3be7c960dba4904f:0x1da6aa24eeec03d9,89608b54c37ffff
POI_IND_9999_0x3be7c94f0d61c165:0x9312b811d94e292,89608b08483ffff
POI_IND_9999_0x3be7b336d0850a71:0x57193d5c1568edf4,89608b459cfffff
POI_IND_9999_0x3be7b72fd82ae443:0x9236ac59f707bed1,89608b4710bffff
POI_IND_9999_0x3be7b6dec6efffff:0x8f0a7070b98f1079,89608b4441bffff
POI_IND_9999_0x3be7b7f3596131b3:0x1d6c28406a8b98d6,89608b46057ffff
POI_IND_9999_0x3be7c9f7cb5006db:0x17b1cc7317842ad4,89608b40b33ffff
POI_IND_9999_0x3be795a428a1650d:0x773fcfc202352afd,89608a248afffff
POI_IND_9999_0x3be7b91e4daaf333:0x55f23f2cb8cd61ba,89608b552afffff
POI_IND_9999_0x3be7958c03a217d5:0x4542cd820e84cc8b,89608b51183ffff
POI_IND_9999_0x3be7b9273aa3419b:0x7cd2954ff8c7aeaa,89608b5528fffff
POI_IND_9999_0x3be7b9aa027d4e2f:0x57861583b44f346e,89608b5532bffff
POI_IND_9999_0x3be795005f9b4e3f:0xd9cf63ebbb7be45,89608a24873ffff
POI_IND_9999_0x3be7ceecd4d810c3:0x4baf5e380e9ebd0b,89608b0a54bffff
POI_IND_9999_0x3be7c98402295efb:0xb24e6540f7c354a1,89608b19b7bffff
POI_IND_9999_0x3be7cf4dd79976a3:0x8ae15efc7345357e,89608b0a6bbffff
POI_IND_9999_0x3be7cf0b1ad734c9:0x91a80e30bdd51947,89608b0a5c3ffff
POI_IND_9999_0x3be7d1bff217938f:0x23b750157c918cea,89608b03057ffff
POI_IND_9999_0x3be7cf6b452ba205:0xff8306c139296bdc,89608b0a51bffff
POI_IND_9999_0x3be7cf37d18dadad:0xab19932bac682b0c,89608b0a55bffff
POI_IND_9999_0x3be7b918ea4f10a5:0x65076edcc42abca3,89608b55233ffff
POI_IND_9999_0x3be7b903cacf55c3:0x497e9e1e3b69534e,89608b5530bffff
POI_IND_9999_0x3be7b94359f308bd:0xd29f0507446acbaa,89608b55657ffff
POI_IND_9999_0x3be791801fcff533:0x839f650a41ce1628,89608a24203ffff
POI_IND_9999_0x3be7b143e231c371:0x6b10a5ffb509f0e,89608b4e5b3ffff
POI_IND_9999_0x3be7bed2ba155545:0x23d8ecbd59af069,89608b4258fffff
POI_IND_9999_0x3be7c146fe7c86f1:0x12f3a92025d188e,89608bcd9c7ffff
POI_IND_9999_0x3be7b924adaaaaab:0x31af4a230b2f46b1,89608b552cfffff
POI_IND_9999_0x3be7b7b9e6040faf:0x7fdc37c77cc2b977,89608b09213ffff
POI_IND_9999_0x3be7c9b2cb1947ad:0x1abbd415bcef99dc,89608b095c7ffff
POI_IND_9999_0x3be7c921a05983bf:0x3aed409024121865,89608b086cbffff
POI_IND_9999_0x3be7c75e2866ca2f:0x1dfaaaf1fc7913be,89608b541cfffff
POI_IND_9999_0x3be7b42cef000001:0x5ffb214ecee29b4b,89608b46ab7ffff
POI_IND_9999_0x3be7b7eff3dd1a43:0x62477facc0542c87,89608b4639bffff
POI_IND_9999_0x3be7c9122833cf53:0xa438d93d8c564c8e,89608b0b17bffff
POI_IND_9999_0x3be7b7b60e22d7a7:0x7da1e3752db548fa,89608b09257ffff
POI_IND_9999_0x3be7d1c3c925b199:0xeeb9a15620dc2ba,89608b569c3ffff
POI_IND_9999_0x3be7c9e0d875fc5d:0x17b194fc812a2f38,89608b54ba3ffff
POI_IND_9999_0x3be7c88dc72090e1:0x26d4b7ad07da718a,89608b56bd7ffff
POI_IND_9999_0x3be7c914f7474987:0xff924b18c25b9428,89608b0b16bffff
POI_IND_9999_0x3be7c9ccaf4920d9:0x2b69972f54f4e6ff,89608b548a3ffff
POI_IND_9999_0x3be7c8ecaa0cba43:0x36ae8b888e22f0a1,89608b0b6bbffff
POI_IND_9999_0x3be7b780f587cda5:0xaa2d7e4f6cf6fbec,89608b0928fffff
POI_IND_9999_0x3be7c1e19d2f3285:0x6988f42dd67079ee,89608bcdb77ffff
POI_IND_9999_0x3be7bf4e1ac2ab17:0x1983ae8424da672f,89608b42407ffff
POI_IND_9999_0x3be7bbb2d710a713:0x957472b13b4134df,89608b404a3ffff
POI_IND_9999_0x3be795ba6f9c7041:0xe637e6455e0c2dc0,89608b51547ffff
POI_IND_9999_0x3be7c13a640b7d89:0xb3ad8b5dd72e99aa,89608bcdbbbffff
POI_IND_9999_0x3be7bb67c723ca69:0xa62391cea80bfe95,89608b404bbffff
POI_IND_9999_0x3be7b100a30e3ba7:0x5d40649876da17,89608b45247ffff
POI_IND_9999_0x3be7c39eb0f76e4f:0x9a4840e624ace26d,89608bccc03ffff
POI_IND_9999_0x3be7c14a0918333f:0x8751d525b8d04d9a,89608bcd967ffff
POI_IND_9999_0x3be7ba2b6aaaaab3:0x5a6d3b87f9d1032c,89608b42a83ffff
POI_IND_9999_0x3be7c24091ea822b:0xc3ea2de900c28a42,89608bcc053ffff
POI_IND_9999_0x3be7e9cde1e2061b:0xa656af76625a696a,89608bcf1dbffff
POI_IND_9999_0x3be7c96bea6a7a41:0x6655068659c2c4ad,89608b0b3b3ffff
POI_IND_9999_0x3be7b8e54bbf11ef:0xa214a7f373d305a9,89608b5502fffff
POI_IND_9999_0x3be7c8eea60334d5:0xd477fb50f4f5ff2a,89608b0b6a7ffff
POI_IND_9999_0x3be7c9bf76722f5f:0xf61b48031a281486,89608b0b14fffff
POI_IND_9999_0x3be7b7bfaf52cca1:0x1b8da60c171a74a3,89608b46cb3ffff
POI_IND_9999_0x3be7ce8c84ac6759:0x3397f735d398be29,89608b0a51bffff
POI_IND_9999_0x3be7cfce272889c7:0x83fdd2fa5749e6d7,89608b1894bffff
POI_IND_9999_0x3be7ce8d344f9941:0x2212b136c6f465c0,89608b0a553ffff
POI_IND_9999_0x3be7d1e80cef4e69:0x717ee0488ad6de5d,89608b032a3ffff
POI_IND_9999_0x3be7d1da3a4f1573:0x6d6fec8cd5aab47a,89608b032c3ffff
POI_IND_9999_0x3be7cf84b1c72e51:0x1cb97cac4c056b3a,89608b0a0a7ffff
POI_IND_9999_0x3be7d19afbc8c517:0x3e7af1dbb5cacd14,89608b032abffff
POI_IND_9999_0x3be793c3749653e5:0x779c5782a45b1df0,89608a26137ffff
POI_IND_9999_0x3be7950072a10c6b:0x5f6f6e696ca730dd,89608a26b03ffff
POI_IND_9999_0x3be7cf04b101a06b:0x253262b51aabe729,89608b01457ffff
POI_IND_9999_0x3be7d1e7a36570f3:0x17fdc49676d89800,89608b032abffff
POI_IND_9999_0x3be7ced3f9cfa341:0xe1d4f594937ee263,89608b0a67bffff
POI_IND_9999_0x3be7c9c85fba2775:0xe609b548bf4f3787,89608b54927ffff
POI_IND_9999_0x3be7c9002cbf6db7:0x3b3dd015093474b4,89608b0b163ffff
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,89608b09267ffff
POI_IND_9999_0x3be7c9b150b95adf:0xcaed86f70ea6e0af,89608b0b26bffff
POI_IND_9999_0x3be7c887e1890c5f:0x3a54733ccc7fdb5a,89608b56b2bffff
POI_IND_9999_0x3be7b1005abe4893:0x64397eba6eeb2427,89608b455cbffff
POI_IND_9999_0x3be7e844ac8ac1c5:0xa72ff5426c0045e4,89608bc1b0bffff
POI_IND_9999_0x3be7e85ca6a21f21:0xa0b7537571e6689b,89608bc1b0bffff
POI_IND_9999_0x3be7c3402d1f0ca1:0x22e9ca412942e98,89608bccc4bffff
POI_IND_9999_0x3be7c307452c409d:0x8736ff4034a750af,89608bcea4bffff
POI_IND_9999_0x3be7950051a35c47:0x4da9b266def1c810,89608b51117ffff
POI_IND_9999_0x3be7b04bec02b379:0xa403370771a16d9f,89608b45207ffff
POI_IND_9999_0x3be7bf1de79d7419:0xcdda684357a765e7,89608b50933ffff
POI_IND_9999_0x3be7b9347377f5d3:0x588e04a05fb6e6a5,89608b4211bffff
POI_IND_9999_0x3be7b1063593170d:0x12aa6e4b11fa7487,89608b4505bffff
POI_IND_9999_0x3be71e8a884ff4cd:0xb1c58939f86e960d,8942db562c3ffff
POI_IND_9999_0x3be7bb00464b4ebb:0x38f3da0d42c70942,89608b4e47bffff
POI_IND_9999_0x3be7b7b9ea2cb149:0x80e30e4c76d68f3d,89608b47173ffff
POI_IND_9999_0x3be7c7e60a1748e1:0x4659b96d297c86ba,89608b54e93ffff
POI_IND_9999_0x3be7b7a92e8f6053:0x283f017ab579e11a,89608b44453ffff
POI_IND_9999_0x3be7c96565b64973:0xf88b5cafd0b06a86,89608b0948fffff
POI_IND_9999_0x3be7c93fb762ad13:0x2bf80000926b0d48,89608b0b133ffff
POI_IND_9999_0x3be7c83c25dd979b:0x20d52fa44c7a3ca8,89608b5494fffff
POI_IND_9999_0x3be7c9b9c9d4a707:0x467b515de12afa42,89608b56b2bffff
POI_IND_9999_0x3be7b8ff8379c5ff:0x193c38d139a7d1d5,89608b553afffff
POI_IND_9999_0x3be7c92481893671:0x5b4987f73e04b92c,89608b548b7ffff
POI_IND_9999_0x3be7b750753e0ec1:0xf3b9341651f5e0fd,89608b446b7ffff
POI_IND_9999_0x3be7c8eeafc08131:0xe149f6372f76dec4,89608b0b6afffff
POI_IND_9999_0x3be7b8005f95e93f:0xca157d53047d1614,89608b54e7bffff
POI_IND_9999_0x3be7c81567a813c1:0x72da4a98e20c365d,89608b548a7ffff
POI_IND_9999_0x3be7c9a143ffa273:0xec5689473e7a6de6,89608b084c3ffff
POI_IND_9999_0x3be7cece3fffffeb:0xd53131d21fdc4906,89608b0a297ffff
POI_IND_9999_0x3be7cfc06fbcfd5f:0x666b254a20b2e576,89608b0a013ffff
POI_IND_9999_0x3be7ce8640dd4e95:0xa76393777e3e2,89608b0a523ffff
POI_IND_9999_0x3be7cfc089ca50ff:0xc273c4be894dd27c,89608b0a6cbffff
POI_IND_9999_0x3be7cf0012e16e91:0x2831f371865c26a6,89608b0a50fffff
POI_IND_9999_0x3be7b12e3813ef27:0xef6b9b6dec22c4d9,89608b40b57ffff
POI_IND_9999_0x3be7b921acc69ba7:0x49baf9643c9bc38e,89608b552bbffff
POI_IND_9999_0x3be7bbcf848c77a5:0x4c1790f834e2256c,89608b404a3ffff
POI_IND_9999_0x3be7bb00302717eb:0x2519a3ca0ba5247,89608b40417ffff
POI_IND_9999_0x3be7b9a40db9a553:0x22803b52da7e66fa,89608b42167ffff
POI_IND_9999_0x3be7b9024ce1e6bb:0x8343d55821c1b5c3,89608b55233ffff
POI_IND_9999_0x3be797151cf1b84f:0x1730973551b30780,89608b5a5bbffff
POI_IND_9999_0x3be7c3523ccb5193:0xdbd27685ba13323e,89608bccc57ffff
POI_IND_9999_0x3be7b1cc8c33c68b:0xb01867fdad4b648b,89608b4ec8bffff
POI_IND_9999_0x3be870765021002b:0x79b8b2db8d3fcae5,89608b8e447ffff
POI_IND_9999_0x3be7c33a94588df1:0xe4dd819fe347dc84,89608bce813ffff
POI_IND_9999_0x3be7c14a557fd797:0x1b7f9a5e90571318,89608bcd0b7ffff
POI_IND_9999_0x3be7e837b319ec2d:0x9eb897780a8add11,89608bcf58bffff
POI_IND_9999_0x3be7c91249bec711:0xc4beebc01cf22c43,89608b5482bffff
POI_IND_9999_0x3be7b1387bb21851:0x8817b82fe6cb92a5,89608b442abffff
POI_IND_9999_0x3be7b8fbd48113af:0x54760e862559609e,89608b553b3ffff
POI_IND_9999_0x3be7c90b8dd05785:0x8e2180e75feee4d6,89608b548a7ffff
POI_IND_9999_0x3be7c7e6095855a5:0x281c2584fd95f951,89608b54e93ffff
POI_IND_9999_0x3be71d35ff3185e1:0x22a029cb04c74629,8942db552b3ffff
POI_IND_9999_0x3be7a91936ed3793:0x840b0a1fdb64abde,89608b4d8afffff
POI_IND_9999_0x3be7c10b3f4c9f6b:0x3aa2432f492aab82,89608b5729bffff
POI_IND_9999_0x3be7bbfb81bd67ef:0x775f0c05020dbcb0,89608b4042bffff
POI_IND_9999_0x3be7c10004cfcb61:0xcb8127f942473ee,89608bcd823ffff
POI_IND_9999_0x3be7c3acd02d901f:0x8c0d34ed13413a52,89608bcc1d7ffff
POI_IND_9999_0x3be7b046c96ee529:0xa889bd62049a8c1c,89608b4528bffff
POI_IND_9999_0x3be7c14b06247589:0x556a32f540a416cd,89608bcdb17ffff
POI_IND_9999_0x3be7c11f73abf439:0xfca8eed87e4fa9ba,89608b57013ffff
POI_IND_9999_0x3be797178b0f5e23:0x8ec07e78f71c1d1e,89608b5a513ffff
POI_IND_9999_0x3be7943fce79ed3f:0xf3577c45a2cbfefb,89608a249cbffff
POI_IND_9999_0x3be795e4334ede9d:0xcf7f6e89eb75fadd,89608b536a7ffff
POI_IND_9999_0x3be7c3c107a5e5bb:0x6ec396db06d9a971,89608bcce8fffff
POI_IND_9999_0x3be7c93ddb73c38b:0x6fe7c71c56731475,89608b56b17ffff
POI_IND_9999_0x3be7c91699e07137:0x13291b15bb71f44,89608b0b163ffff
POI_IND_9999_0x3be7b11d2e9df595:0x7ffb0239312a17b8,89608b4556bffff
POI_IND_9999_0x3be7c9164e9de569:0x92851d0b8544a2d9,89608b0b10bffff
POI_IND_9999_0x3be7b626af81ff5b:0xd34445017ed23c96,89608b0928bffff
POI_IND_9999_0x3be7b7a4387c8af5:0xe3e576d93f3392e5,89608b4630fffff
POI_IND_9999_0x3be7b716bb3bda57:0xc01686d6d0a4994c,89608b4400bffff
POI_IND_9999_0x3be7c9007be01b71:0x96ec63c31afe649c,89608b549abffff
POI_IND_9999_0x3be7b73b26f5dbaf:0x330b821534e512f2,89608b4441bffff
POI_IND_9999_0x3be7b726c76e5d11:0xe9adcf0751f665c9,89608b46037ffff
POI_IND_9999_0x3be7b7a99cd078cb:0xf399f663cd86fb40,89608b463a3ffff
POI_IND_9999_0x3be7b9d78ce8fd01:0x7c27a7156a6a6d99,89608b55497ffff
POI_IND_9999_0x3be7959116427fcb:0xfbfceeb2a31ca06b,89608b51573ffff
POI_IND_9999_0x3be7c33ce8464c45:0xbb6a4a28fcf1f9a7,89608bccad7ffff
POI_IND_9999_0x3be7b1bce5890f0b:0x73dc2520546b6923,89608b40b23ffff
POI_IND_9999_0x3be7c3ba8b0c04dd:0xaed2981a52cebe4e,89608bccc4bffff
POI_IND_9999_0x3be7cede9b21ed89:0x558fbfc5f400023c,89608b0a6bbffff
POI_IND_9999_0x3be7cf4cd573a6bf:0x377f0f7173d57ba6,89608b0a4d3ffff
POI_IND_9999_0x3be7cee46e5a4cff:0x22175aefb1d734cb,89608b0a40bffff
POI_IND_9999_0x3be7c99ba9ac8511:0xf720bd58e3380c58,89608b0a02bffff
POI_IND_9999_0x3be7cf16da7083c5:0x207fcbbe77849e80,89608b0a55bffff
POI_IND_9999_0x3be7d196ac103337:0x498310a9712ebe93,89608b03033ffff
POI_IND_9999_0x3be7ce56f060b07f:0x8bb48a295b84970c,89608b18b57ffff
POI_IND_9999_0x3be7b76d36d318e7:0x2af8a04ba6833d4b,89608b54b13ffff
POI_IND_9999_0x3be7b76b6659714f:0xec45712e87158f88,89608b09203ffff
POI_IND_9999_0x3be7cf500c056177:0xaf44f19c5cb2793a,89608b56d33ffff
POI_IND_9999_0x3be7b94c02082709:0xd5567bd98c44a19e,89608b55163ffff
POI_IND_9999_0x3be7c9a6fd005a73:0x1f422c75c6212f4c,89608b0b373ffff
POI_IND_9999_0x3be7c9164ff01d63:0xc657d0a51981ef00,89608b0b10bffff
POI_IND_9999_0x3be7c96f0849c345:0x6e0276cc57b4b0ab,89608b0958bffff
POI_IND_9999_0x3be7b72fe893b3af:0x46424f708ca4c50c,89608b444cbffff
POI_IND_9999_0x3be7c8eeaf83fd9b:0x15430182f5e6edfd,89608b0b6afffff
POI_IND_9999_0x3be7c7c65a2c5d77:0xf3b4bc2b7541c4b4,89608b56877ffff
POI_IND_9999_0x3be7b13affffffff:0xf22dcacfcf21cbfa,89608b47323ffff
POI_IND_9999_0x3be7b7f2309ad685:0xc1de35de8a14751d,89608b0928fffff
POI_IND_9999_0x3be7b7c1a5a4614b:0x456fc6b57c83cd0,89608b4639bffff
POI_IND_9999_0x3be7cee53bdf59b9:0x492f39074ee78879,89608b0a477ffff
POI_IND_9999_0x3be7ce8c74290311:0xa3efe60241d20473,89608b0a503ffff
POI_IND_9999_0x3be7cede90689d99:0x4ee45aa1669d43d4,89608b0a6bbffff
POI_IND_9999_0x3be7d1e65933ff2d:0xa26cabde8d5d5c91,89608b03233ffff
POI_IND_9999_0x3be7c9ea466213fd:0x6ffc4db052a9af9a,89608b19b6bffff
POI_IND_9999_0x3be7ced3cafcea71:0xc78f854e95a9209,89608b0a663ffff
POI_IND_9999_0x3be7b7522816b519:0x6f2a5994cce70309,89608b46023ffff
POI_IND_9999_0x3be7b7341ce87ec1:0xc855e07873451274,89608b09347ffff
POI_IND_9999_0x3be7b63c7fa99221:0xc1b974141362d497,89608b09257ffff
POI_IND_9999_0x3be7b760948d71dd:0x9e581819803dad2e,89608b46057ffff
POI_IND_9999_0x3be7c9d31246f115:0x265f98fa6865d526,89608b09613ffff
POI_IND_9999_0x3be7c82371f3146f:0x835521cb676f5e9c,89608b54b97ffff
POI_IND_9999_0x3be7c7898f61250f:0x6feb80511aae694d,89608b56aafffff
POI_IND_9999_0x3be7c93e8c060e87:0x1866bdbf5346ea26,89608b54887ffff
POI_IND_9999_0x3be7ab7757c8fb7b:0xfe9654eb45ebed7e,8942db4880fffff
POI_IND_9999_0x3be7ce7a72faaaab:0x6831e3e60ffc8ea8,89608b01667ffff
POI_IND_9999_0x3be7c900326aa277:0x811f92c4d3116811,89608b086d7ffff
POI_IND_9999_0x3be7b7aefb966b27:0xa00ec1b8241bceac,89608b46cd7ffff
POI_IND_9999_0x3be7c7be3ef65667:0xe968d335bf852bcc,89608b541d7ffff
POI_IND_9999_0x3be7b14003933c8f:0x309fa16f2df04167,89608b456b7ffff
POI_IND_9999_0x3be7c93e67737047:0x403c5cb89a340e76,89608b0b117ffff
POI_IND_9999_0x3be7b93c50363d01:0xe1bdec4f5b6c33f7,89608b55177ffff
POI_IND_9999_0x3be7c8396a3d71d7:0x2b29761922af7952,89608b549cfffff
POI_IND_9999_0x3be7c916035da32f:0x6945c22db7f09ba7,89608b09257ffff
POI_IND_9999_0x3be796840e935c6d:0x155f49ed5fcb5827,89608a24b2bffff
POI_IND_9999_0x3be7b153adf4dc5b:0x930bc1a164eb1e46,89608b4e523ffff
POI_IND_9999_0x3be7c25337bcfdd3:0xf05df0d2a0804082,89608bcc1d7ffff
POI_IND_9999_0x3be7b1edb330bce3:0x5be6a3e3d5f8c9e,89608b452d3ffff
