h3index,district_code,wbi
89608b54d4fffff,IN.MH.MU,76.30362137
89608b55c7bffff,IN.MH.MU,57.42392439
89608b5690fffff,IN.MH.MU,76.34082169
89608b56bb7ffff,IN.MH.MU,71.11354808
89608b56bbbffff,IN.MH.MU,70.63781937
89608b56d4fffff,IN.MH.MU,71.55317037
89608b56dbbffff,IN.MH.MU,61.07286835
89608b093cbffff,IN.MH.MU,69.38095627
89608b19e0fffff,IN.MH.MU,54.86595832
89608b4667bffff,IN.MH.MU,58.19292728
89608b46a83ffff,IN.MH.MU,48.70817782
89608b475afffff,IN.MH.MU,58.1886077
89608b54b23ffff,IN.MH.MU,73.4591249
89608b54b4fffff,IN.MH.MU,63.25642147
89608b553afffff,IN.MH.MU,67.84166931
89608b55987ffff,IN.MH.MU,58.47979367
89608b56837ffff,IN.MH.MU,75.32576416
89608b56ccfffff,IN.MH.MU,59.97488769
89608b56dcbffff,IN.MH.MU,67.72538852
89608b094d3ffff,IN.MH.MU,68.02746882
89608b0b0a3ffff,IN.MH.MU,72.71692516
89608b0b18bffff,IN.MH.MU,79.16639763
89608b0b25bffff,IN.MH.MU,64.95644053
89608b0b303ffff,IN.MH.MU,74.15553436
89608b4440bffff,IN.MH.MU,68.54964061
89608b44667ffff,IN.MH.MU,67.14224767
89608b454bbffff,IN.MH.MU,62.56143288
89608b4618bffff,IN.MH.MU,75.37572898
89608b541d7ffff,IN.MH.MU,66.8533698
89608b543c7ffff,IN.MH.MU,65.44600083
89608b54ba7ffff,IN.MH.MU,71.28244431
89608b55993ffff,IN.MH.MU,52.37730404
89608b56b23ffff,IN.MH.MU,72.75827111
89608b4429bffff,IN.MH.MU,63.93456873
89608b4457bffff,IN.MH.MU,69.48400372
89608b455abffff,IN.MH.MU,70.28059838
89608b461a7ffff,IN.MH.MU,70.38261833
89608b461cfffff,IN.MH.MU,76.37172816
89608b4627bffff,IN.MH.MU,70.17699834
89608b475bbffff,IN.MH.MU,51.62384714
89608b54017ffff,IN.MH.MU,63.44112832
89608b5428fffff,IN.MH.MU,54.58594016
89608b54bc7ffff,IN.MH.MU,64.74625882
89608b086d7ffff,IN.MH.MU,69.9484923
89608b096b7ffff,IN.MH.MU,73.09623736
89608b0b2d7ffff,IN.MH.MU,61.07918271
89608b45413ffff,IN.MH.MU,57.92842401
89608b46223ffff,IN.MH.MU,75.3339162
89608b462bbffff,IN.MH.MU,71.08642159
89608b470bbffff,IN.MH.MU,50.49462872
89608b54337ffff,IN.MH.MU,61.99794455
89608b54bc3ffff,IN.MH.MU,62.74913193
89608b0b3d3ffff,IN.MH.MU,75.23052722
89608b19e03ffff,IN.MH.MU,52.06982558
89608b42d97ffff,IN.MH.MU,63.45722534
89608b444a7ffff,IN.MH.MU,74.47478948
89608b46437ffff,IN.MH.MU,60.49085496
89608b46547ffff,IN.MH.MU,69.9261994
89608b46613ffff,IN.MH.MU,68.62775523
89608b46e2fffff,IN.MH.MU,47.84403129
89608b54133ffff,IN.MH.MU,68.34382284
89608b54923ffff,IN.MH.MU,71.45542357
89608b55ccfffff,IN.MH.MU,68.17134689
89608b55ed7ffff,IN.MH.MU,65.50305493
89608b56c17ffff,IN.MH.MU,70.32825853
89608b092cfffff,IN.MH.MU,77.83520769
89608b0b367ffff,IN.MH.MU,72.57645867
89608b1925bffff,IN.MH.MU,43.83229084
89608b446d7ffff,IN.MH.MU,71.77924179
89608b460a7ffff,IN.MH.MU,74.43291061
89608b466a3ffff,IN.MH.MU,64.72314996
89608b54207ffff,IN.MH.MU,64.15733419
89608b54b07ffff,IN.MH.MU,72.03656967
89608b5553bffff,IN.MH.MU,53.42879913
89608b56c1bffff,IN.MH.MU,65.82258718
89608b56ca3ffff,IN.MH.MU,66.2629146
89608b0b37bffff,IN.MH.MU,73.75097127
89608b0b65bffff,IN.MH.MU,74.55774423
89608b45543ffff,IN.MH.MU,66.3128493
89608b455a3ffff,IN.MH.MU,70.35333845
89608b4642bffff,IN.MH.MU,59.12655148
89608b46e77ffff,IN.MH.MU,52.43461737
89608b5403bffff,IN.MH.MU,69.15670636
89608b54233ffff,IN.MH.MU,66.69369637
89608b54c57ffff,IN.MH.MU,69.87739205
89608b56a97ffff,IN.MH.MU,62.15227041
89608b56d8bffff,IN.MH.MU,64.20190707
89608b44237ffff,IN.MH.MU,56.99395486
89608b4444fffff,IN.MH.MU,68.14541389
89608b444cbffff,IN.MH.MU,73.24116723
89608b444cfffff,IN.MH.MU,71.29878698
89608b5424fffff,IN.MH.MU,66.01138343
89608b55db7ffff,IN.MH.MU,56.60331532
89608b56ab3ffff,IN.MH.MU,68.78455386
89608b092d7ffff,IN.MH.MU,76.56217165
89608b0b007ffff,IN.MH.MU,72.94262771
89608b0b09bffff,IN.MH.MU,68.99526639
89608b0b1d7ffff,IN.MH.MU,77.99415531
89608b46863ffff,IN.MH.MU,49.04840474
89608b4689bffff,IN.MH.MU,50.37054871
89608b471c7ffff,IN.MH.MU,65.38231655
89608b54a8bffff,IN.MH.MU,56.77834503
89608b551c7ffff,IN.MH.MU,62.63702311
89608b55393ffff,IN.MH.MU,68.74701929
89608b56997ffff,IN.MH.MU,72.5410461
89608b56b33ffff,IN.MH.MU,71.67629593
89608b56b6bffff,IN.MH.MU,73.34913515
89608b092afffff,IN.MH.MU,76.29908008
89608b0b4dbffff,IN.MH.MU,74.65675746
89608b44427ffff,IN.MH.MU,70.4493578
89608b4558fffff,IN.MH.MU,74.74973067
89608b460d3ffff,IN.MH.MU,63.0492204
89608b46473ffff,IN.MH.MU,55.65496617
89608b46ca3ffff,IN.MH.MU,66.6223094
89608b46e63ffff,IN.MH.MU,57.14756015
89608b47197ffff,IN.MH.MU,64.75710334
89608b543c3ffff,IN.MH.MU,65.44111283
89608b5456fffff,IN.MH.MU,62.80193424
89608b5490bffff,IN.MH.MU,74.55132279
89608b54c67ffff,IN.MH.MU,71.00463085
89608b569a7ffff,IN.MH.MU,73.16220228
89608b56c37ffff,IN.MH.MU,67.24959358
89608b56c9bffff,IN.MH.MU,66.58445608
89608b095c7ffff,IN.MH.MU,63.19774434
89608b09ac3ffff,IN.MH.MU,42.82443983
89608b19a57ffff,IN.MH.MU,65.59183186
89608b440cbffff,IN.MH.MU,63.98201007
89608b4446fffff,IN.MH.MU,68.76813807
89608b462cfffff,IN.MH.MU,64.15160667
89608b47097ffff,IN.MH.MU,44.26391844
89608b543a7ffff,IN.MH.MU,69.68295009
89608b54817ffff,IN.MH.MU,74.1159906
89608b55c53ffff,IN.MH.MU,67.17361441
89608b56817ffff,IN.MH.MU,65.94418339
89608b56b57ffff,IN.MH.MU,74.67372327
89608b56d27ffff,IN.MH.MU,68.23665176
89608b094a3ffff,IN.MH.MU,72.17026878
89608b1928bffff,IN.MH.MU,55.8338892
89608b5487bffff,IN.MH.MU,65.13349655
89608b54ab3ffff,IN.MH.MU,61.27736915
89608b55c57ffff,IN.MH.MU,64.84771503
89608b55e5bffff,IN.MH.MU,52.12239849
89608b55ed3ffff,IN.MH.MU,68.30997498
89608b568a3ffff,IN.MH.MU,69.51187895
89608b56c07ffff,IN.MH.MU,67.94088488
89608b09017ffff,IN.MH.MU,64.15957079
89608b0a26fffff,IN.MH.MU,57.03413785
89608b19a83ffff,IN.MH.MU,62.01294596
89608b44c13ffff,IN.MH.MU,43.76387838
89608b461c7ffff,IN.MH.MU,77.70047974
89608b46237ffff,IN.MH.MU,73.86520329
89608b4629bffff,IN.MH.MU,65.52945323
89608b46477ffff,IN.MH.MU,56.12235517
89608b468c3ffff,IN.MH.MU,44.70009865
89608b46957ffff,IN.MH.MU,44.83647886
89608b47137ffff,IN.MH.MU,70.11572524
89608b4736fffff,IN.MH.MU,73.61363936
89608b54a2fffff,IN.MH.MU,57.12416517
89608b54ecbffff,IN.MH.MU,62.47224247
89608b0904bffff,IN.MH.MU,74.06018955
89608b09093ffff,IN.MH.MU,70.54574322
89608b096cbffff,IN.MH.MU,72.28110146
89608b0b217ffff,IN.MH.MU,64.44367215
89608b0b38fffff,IN.MH.MU,76.44496878
89608b0b3b7ffff,IN.MH.MU,81.34829191
89608b193afffff,IN.MH.MU,46.82920865
89608b44687ffff,IN.MH.MU,70.69719124
89608b4606bffff,IN.MH.MU,69.12809841
89608b470b3ffff,IN.MH.MU,52.35222754
89608b5438fffff,IN.MH.MU,70.27773326
89608b54a0bffff,IN.MH.MU,54.13826867
89608b54c47ffff,IN.MH.MU,69.70334531
89608b0908bffff,IN.MH.MU,71.42953121
89608b0948fffff,IN.MH.MU,71.45953111
89608b0b18fffff,IN.MH.MU,77.24063636
89608b19363ffff,IN.MH.MU,61.21146014
89608b1984bffff,IN.MH.MU,56.21399255
89608b44017ffff,IN.MH.MU,69.49974581
89608b4628bffff,IN.MH.MU,68.12035433
89608b54113ffff,IN.MH.MU,65.99847638
89608b549abffff,IN.MH.MU,70.57634637
89608b54a63ffff,IN.MH.MU,54.04630397
89608b54e2fffff,IN.MH.MU,67.81327774
89608b5513bffff,IN.MH.MU,69.22648334
89608b5591bffff,IN.MH.MU,50.62569695
89608b569cfffff,IN.MH.MU,75.52784309
89608b09417ffff,IN.MH.MU,71.26451045
89608b0962fffff,IN.MH.MU,70.10717823
89608b0b447ffff,IN.MH.MU,70.42509683
89608b4466fffff,IN.MH.MU,68.76016398
89608b446b7ffff,IN.MH.MU,67.02610324
89608b45953ffff,IN.MH.MU,29.83628261
89608b464bbffff,IN.MH.MU,53.73259789
89608b4694bffff,IN.MH.MU,47.15702005
89608b4730fffff,IN.MH.MU,73.73984029
89608b4732fffff,IN.MH.MU,78.07323556
89608b5400fffff,IN.MH.MU,66.62945864
89608b54933ffff,IN.MH.MU,70.78949251
89608b54e67ffff,IN.MH.MU,61.01235035
89608b55c07ffff,IN.MH.MU,58.89170291
89608b56863ffff,IN.MH.MU,71.82914378
89608b56c03ffff,IN.MH.MU,68.45788755
89608b0964fffff,IN.MH.MU,76.10487033
89608b19a03ffff,IN.MH.MU,59.22490049
89608b44527ffff,IN.MH.MU,58.01367413
89608b4462bffff,IN.MH.MU,64.47831898
89608b46667ffff,IN.MH.MU,65.00047598
89608b4687bffff,IN.MH.MU,46.90435693
89608b470a3ffff,IN.MH.MU,56.98965482
89608b4713bffff,IN.MH.MU,66.42653672
89608b541afffff,IN.MH.MU,69.28173034
89608b54807ffff,IN.MH.MU,76.03294187
89608b54c4fffff,IN.MH.MU,69.66707306
89608b54d63ffff,IN.MH.MU,72.24286696
89608b55d37ffff,IN.MH.MU,52.66548381
89608b0b413ffff,IN.MH.MU,59.26886972
89608b0b687ffff,IN.MH.MU,78.50462901
89608b442cfffff,IN.MH.MU,57.1074565
89608b46183ffff,IN.MH.MU,72.58900946
89608b461abffff,IN.MH.MU,70.16334459
89608b4635bffff,IN.MH.MU,76.48468934
89608b4636fffff,IN.MH.MU,73.24204711
89608b463cfffff,IN.MH.MU,74.60817828
89608b46507ffff,IN.MH.MU,76.02418521
89608b46c17ffff,IN.MH.MU,60.06079952
89608b46cd3ffff,IN.MH.MU,68.97664167
89608b54d6fffff,IN.MH.MU,72.98259985
89608b550afffff,IN.MH.MU,63.65067034
89608b55137ffff,IN.MH.MU,69.08665989
89608b555abffff,IN.MH.MU,48.87019759
89608b56853ffff,IN.MH.MU,59.20815934
89608b0943bffff,IN.MH.MU,70.56972308
89608b09477ffff,IN.MH.MU,72.59190445
89608b0b3d7ffff,IN.MH.MU,76.09261106
89608b0b667ffff,IN.MH.MU,69.11782956
89608b19c0fffff,IN.MH.MU,40.63041522
89608b4404bffff,IN.MH.MU,59.60733045
89608b44183ffff,IN.MH.MU,60.53090244
89608b46337ffff,IN.MH.MU,65.38693809
89608b54907ffff,IN.MH.MU,72.04142074
89608b56bd3ffff,IN.MH.MU,75.55007939
89608b56c0bffff,IN.MH.MU,65.72529114
89608b56c73ffff,IN.MH.MU,64.30108208
89608b0908fffff,IN.MH.MU,67.36087088
89608b09297ffff,IN.MH.MU,71.90627265
89608b44467ffff,IN.MH.MU,71.63763582
89608b5426bffff,IN.MH.MU,72.57304344
89608b54377ffff,IN.MH.MU,56.87134933
89608b553abffff,IN.MH.MU,67.59267023
89608b568abffff,IN.MH.MU,67.76631219
89608b56a07ffff,IN.MH.MU,74.33133188
89608b094afffff,IN.MH.MU,68.99464844
89608b0b347ffff,IN.MH.MU,73.47060871
89608b0b457ffff,IN.MH.MU,70.42340758
89608b198c3ffff,IN.MH.MU,46.86957586
89608b445cfffff,IN.MH.MU,71.01185147
89608b464b7ffff,IN.MH.MU,62.15608043
89608b4750fffff,IN.MH.MU,58.31869509
89608b4754fffff,IN.MH.MU,52.04281134
89608b540a7ffff,IN.MH.MU,66.03661158
89608b540b7ffff,IN.MH.MU,60.29631968
89608b54c8fffff,IN.MH.MU,69.56161934
89608b550bbffff,IN.MH.MU,56.9511424
89608b55107ffff,IN.MH.MU,69.03192381
89608b5550fffff,IN.MH.MU,50.52003873
89608b0924bffff,IN.MH.MU,73.34808799
89608b0929bffff,IN.MH.MU,74.08870708
89608b4460bffff,IN.MH.MU,70.96639413
89608b454a3ffff,IN.MH.MU,65.92408489
89608b45527ffff,IN.MH.MU,58.59941354
89608b4554fffff,IN.MH.MU,64.38763538
89608b5498bffff,IN.MH.MU,71.96590218
89608b54b9bffff,IN.MH.MU,66.01416946
89608b550a3ffff,IN.MH.MU,60.91169085
89608b5556fffff,IN.MH.MU,55.1781168
89608b56567ffff,IN.MH.MU,37.83588924
89608b08683ffff,IN.MH.MU,64.50699936
89608b0926bffff,IN.MH.MU,73.32269792
89608b19a8fffff,IN.MH.MU,60.49659344
89608b19acbffff,IN.MH.MU,67.11629384
89608b440abffff,IN.MH.MU,67.99949471
89608b4466bffff,IN.MH.MU,68.52449327
89608b46a63ffff,IN.MH.MU,44.33616229
89608b46dd3ffff,IN.MH.MU,62.36850661
89608b54d53ffff,IN.MH.MU,74.52073619
89608b54dc7ffff,IN.MH.MU,72.68271806
89608b54dcbffff,IN.MH.MU,76.74168386
89608b56bc3ffff,IN.MH.MU,76.58492347
89608b0905bffff,IN.MH.MU,71.02297005
89608b09357ffff,IN.MH.MU,64.96769256
89608b0b10bffff,IN.MH.MU,78.46408322
89608b1921bffff,IN.MH.MU,54.68870634
89608b1926fffff,IN.MH.MU,64.83323081
89608b19e67ffff,IN.MH.MU,63.67012971
89608b440d3ffff,IN.MH.MU,66.93228175
89608b44517ffff,IN.MH.MU,66.31952982
89608b44cdbffff,IN.MH.MU,47.64907963
89608b46313ffff,IN.MH.MU,72.78321244
89608b46567ffff,IN.MH.MU,73.32333161
89608b4666fffff,IN.MH.MU,61.71181604
89608b54373ffff,IN.MH.MU,60.18148691
89608b54997ffff,IN.MH.MU,67.90543392
89608b54bd3ffff,IN.MH.MU,64.63381852
89608b54edbffff,IN.MH.MU,65.85150522
89608b55ecfffff,IN.MH.MU,62.385332
89608b561a7ffff,IN.MH.MU,52.51500067
89608b56917ffff,IN.MH.MU,75.86582197
89608b09613ffff,IN.MH.MU,79.34003835
89608b09657ffff,IN.MH.MU,74.88441797
89608b0b6cfffff,IN.MH.MU,80.14098945
89608b445afffff,IN.MH.MU,61.03843518
89608b4540bffff,IN.MH.MU,59.64898564
89608b463cbffff,IN.MH.MU,74.62060413
89608b4644bffff,IN.MH.MU,61.02862585
89608b46c8fffff,IN.MH.MU,62.96198255
89608b5422bffff,IN.MH.MU,71.42839599
89608b548c7ffff,IN.MH.MU,72.43044722
89608b54d83ffff,IN.MH.MU,70.68067922
89608b5500fffff,IN.MH.MU,61.24704201
89608b55113ffff,IN.MH.MU,64.7052943
89608b56d1bffff,IN.MH.MU,68.03416714
89608b0941bffff,IN.MH.MU,71.06385851
89608b0949bffff,IN.MH.MU,70.53643395
89608b0b28bffff,IN.MH.MU,63.21631619
89608b440b7ffff,IN.MH.MU,67.46898542
89608b4458fffff,IN.MH.MU,64.55370598
89608b445a3ffff,IN.MH.MU,63.74249187
89608b455c7ffff,IN.MH.MU,73.86955835
89608b46023ffff,IN.MH.MU,74.82459618
89608b46a87ffff,IN.MH.MU,47.37647911
89608b46d7bffff,IN.MH.MU,54.07705772
89608b470b7ffff,IN.MH.MU,58.08807395
89608b541d3ffff,IN.MH.MU,66.14026764
89608b54d57ffff,IN.MH.MU,73.11674534
89608b55e93ffff,IN.MH.MU,66.83652135
89608b56c0fffff,IN.MH.MU,66.58626146
89608b56d0bffff,IN.MH.MU,70.32215817
89608b0942bffff,IN.MH.MU,70.74554748
89608b0b013ffff,IN.MH.MU,71.59569673
89608b0b193ffff,IN.MH.MU,69.30365716
89608b0b32fffff,IN.MH.MU,66.73210891
89608b19e1bffff,IN.MH.MU,51.52302852
89608b441afffff,IN.MH.MU,47.57935174
89608b46357ffff,IN.MH.MU,75.12076932
89608b46c37ffff,IN.MH.MU,62.04083534
89608b46e7bffff,IN.MH.MU,59.28204976
89608b541cbffff,IN.MH.MU,70.2283793
89608b5518bffff,IN.MH.MU,60.11459456
89608b551b3ffff,IN.MH.MU,65.87141649
89608b5694bffff,IN.MH.MU,72.11061869
89608b090dbffff,IN.MH.MU,74.56370136
89608b0940bffff,IN.MH.MU,70.69961408
89608b19233ffff,IN.MH.MU,53.48411608
89608b45477ffff,IN.MH.MU,65.66817325
89608b46d6bffff,IN.MH.MU,52.25543008
89608b47103ffff,IN.MH.MU,65.69309953
89608b47547ffff,IN.MH.MU,52.68875765
89608b54127ffff,IN.MH.MU,67.18447959
89608b54dd7ffff,IN.MH.MU,75.06939378
89608b54e7bffff,IN.MH.MU,57.84445035
89608b55967ffff,IN.MH.MU,55.77800679
89608b56a1bffff,IN.MH.MU,69.19835067
89608b56a57ffff,IN.MH.MU,67.61648033
89608b56ab7ffff,IN.MH.MU,72.49836728
89608b084dbffff,IN.MH.MU,68.78109257
89608b0b3dbffff,IN.MH.MU,74.32066255
89608b0b6a3ffff,IN.MH.MU,73.10532355
89608b44c07ffff,IN.MH.MU,40.50614846
89608b4655bffff,IN.MH.MU,66.16944496
89608b471b7ffff,IN.MH.MU,70.06341604
89608b5417bffff,IN.MH.MU,69.47020789
89608b542afffff,IN.MH.MU,67.1510924
89608b559b7ffff,IN.MH.MU,60.88234662
89608b561b7ffff,IN.MH.MU,51.1809814
89608b56893ffff,IN.MH.MU,70.17877578
89608b56c13ffff,IN.MH.MU,68.29400716
89608b084cbffff,IN.MH.MU,66.04591269
89608b084d3ffff,IN.MH.MU,64.29976704
89608b09597ffff,IN.MH.MU,63.29380408
89608b0b12bffff,IN.MH.MU,71.83345295
89608b0b6b7ffff,IN.MH.MU,71.03446013
89608b4404fffff,IN.MH.MU,58.12541369
89608b4464bffff,IN.MH.MU,73.39138369
89608b4664fffff,IN.MH.MU,54.34775343
89608b46687ffff,IN.MH.MU,65.56074875
89608b54b97ffff,IN.MH.MU,70.53432019
89608b54c17ffff,IN.MH.MU,69.39832012
89608b54e23ffff,IN.MH.MU,67.50821541
89608b558d3ffff,IN.MH.MU,48.44636777
89608b095c3ffff,IN.MH.MU,64.56787978
89608b19eabffff,IN.MH.MU,50.59853086
89608b44537ffff,IN.MH.MU,58.81127567
89608b460b7ffff,IN.MH.MU,72.03760894
89608b463b3ffff,IN.MH.MU,69.84200668
89608b46acbffff,IN.MH.MU,55.12591093
89608b471cbffff,IN.MH.MU,65.99672609
89608b4733bffff,IN.MH.MU,75.61799357
89608b54983ffff,IN.MH.MU,71.92297638
89608b54a5bffff,IN.MH.MU,54.22855018
89608b54aa3ffff,IN.MH.MU,61.8343555
89608b54ca3ffff,IN.MH.MU,73.03746035
89608b54e6bffff,IN.MH.MU,57.38194315
89608b5696bffff,IN.MH.MU,73.74699116
89608b092a7ffff,IN.MH.MU,71.18429484
89608b0b243ffff,IN.MH.MU,63.44402145
89608b4634fffff,IN.MH.MU,76.07543093
89608b46497ffff,IN.MH.MU,55.78550503
89608b465c3ffff,IN.MH.MU,69.77799211
89608b469cbffff,IN.MH.MU,48.4188402
89608b4716bffff,IN.MH.MU,70.01890031
89608b4750bffff,IN.MH.MU,53.65414359
89608b548cfffff,IN.MH.MU,73.02439974
89608b54b13ffff,IN.MH.MU,68.26659517
89608b55c87ffff,IN.MH.MU,69.40658945
89608b56947ffff,IN.MH.MU,73.61768023
89608b569a3ffff,IN.MH.MU,76.04792235
89608b56b67ffff,IN.MH.MU,73.51294367
89608b56b9bffff,IN.MH.MU,75.437607
89608b56e2bffff,IN.MH.MU,54.39156025
89608b191c7ffff,IN.MH.MU,36.3443424
89608b44c4fffff,IN.MH.MU,42.73568873
89608b46043ffff,IN.MH.MU,70.1397879
89608b54823ffff,IN.MH.MU,72.90843601
89608b5492fffff,IN.MH.MU,73.32989441
89608b56bcbffff,IN.MH.MU,76.37658935
89608b0b393ffff,IN.MH.MU,74.96253567
89608b4415bffff,IN.MH.MU,56.85605594
89608b46663ffff,IN.MH.MU,61.36251565
89608b5496bffff,IN.MH.MU,72.19792749
89608b5680fffff,IN.MH.MU,67.57133306
89608b56d17ffff,IN.MH.MU,65.5150427
89608b56db3ffff,IN.MH.MU,58.52751818
89608b56eb7ffff,IN.MH.MU,55.69015358
89608b0934fffff,IN.MH.MU,65.26096388
89608b096bbffff,IN.MH.MU,76.30417145
89608b0b267ffff,IN.MH.MU,70.78251308
89608b0b277ffff,IN.MH.MU,66.82538871
89608b0b383ffff,IN.MH.MU,77.32194588
89608b19e17ffff,IN.MH.MU,50.91460498
89608b47023ffff,IN.MH.MU,58.92908271
89608b555bbffff,IN.MH.MU,42.51309662
89608b55983ffff,IN.MH.MU,54.33774291
89608b55ecbffff,IN.MH.MU,63.38524792
89608b568afffff,IN.MH.MU,71.63767826
89608b1931bffff,IN.MH.MU,53.83635938
89608b19377ffff,IN.MH.MU,58.04607377
89608b19a43ffff,IN.MH.MU,68.18062349
89608b19aa7ffff,IN.MH.MU,54.29454659
89608b19e5bffff,IN.MH.MU,54.29410519
89608b4441bffff,IN.MH.MU,69.26404995
89608b444b7ffff,IN.MH.MU,76.50982181
89608b4666bffff,IN.MH.MU,58.2522214
89608b549d3ffff,IN.MH.MU,75.83782202
89608b54b53ffff,IN.MH.MU,61.55095524
89608b56b0fffff,IN.MH.MU,72.68511057
89608b56c83ffff,IN.MH.MU,70.23276382
89608b0b343ffff,IN.MH.MU,71.88582354
89608b0b4d7ffff,IN.MH.MU,64.2011929
89608b1929bffff,IN.MH.MU,51.03623636
89608b44403ffff,IN.MH.MU,68.34651554
89608b45407ffff,IN.MH.MU,64.82902183
89608b46113ffff,IN.MH.MU,75.45782512
89608b46243ffff,IN.MH.MU,66.92982896
89608b47333ffff,IN.MH.MU,73.91441162
89608b54037ffff,IN.MH.MU,70.30717352
89608b54e8bffff,IN.MH.MU,71.41028321
89608b55017ffff,IN.MH.MU,60.71462518
89608b551c3ffff,IN.MH.MU,62.29807989
89608b55333ffff,IN.MH.MU,63.22976036
89608b56813ffff,IN.MH.MU,63.58418109
89608b0b17bffff,IN.MH.MU,80.2107077
89608b0b56fffff,IN.MH.MU,74.34779269
89608b19a47ffff,IN.MH.MU,63.80688459
89608b19ec7ffff,IN.MH.MU,49.12367494
89608b44513ffff,IN.MH.MU,67.81227929
89608b46283ffff,IN.MH.MU,69.20570308
89608b46537ffff,IN.MH.MU,77.39645776
89608b470a7ffff,IN.MH.MU,63.95288073
89608b54193ffff,IN.MH.MU,60.50120181
89608b54bd7ffff,IN.MH.MU,64.17481087
89608b5691bffff,IN.MH.MU,74.86671448
89608b56c4fffff,IN.MH.MU,56.01669721
89608b0166fffff,IN.MH.MU,63.39894066
89608b09683ffff,IN.MH.MU,75.16963233
89608b192d7ffff,IN.MH.MU,51.7038418
89608b442afffff,IN.MH.MU,60.62612132
89608b4442bffff,IN.MH.MU,72.01057382
89608b45417ffff,IN.MH.MU,62.43680044
89608b4556bffff,IN.MH.MU,60.55536779
89608b4622fffff,IN.MH.MU,75.09382491
89608b4662bffff,IN.MH.MU,69.33288148
89608b46c83ffff,IN.MH.MU,67.17804622
89608b46e4bffff,IN.MH.MU,60.15442199
89608b54d97ffff,IN.MH.MU,71.17747667
89608b56b37ffff,IN.MH.MU,72.96269386
89608b094abffff,IN.MH.MU,72.16310683
89608b0b08bffff,IN.MH.MU,70.8493428
89608b0b353ffff,IN.MH.MU,71.87288915
89608b0b44bffff,IN.MH.MU,77.15248929
89608b0b66fffff,IN.MH.MU,63.82201284
89608b19c47ffff,IN.MH.MU,41.70458379
89608b5413bffff,IN.MH.MU,68.27980201
89608b5431bffff,IN.MH.MU,64.44617007
89608b54573ffff,IN.MH.MU,54.35036393
89608b549bbffff,IN.MH.MU,71.80111478
89608b54d13ffff,IN.MH.MU,68.68825728
89608b5512fffff,IN.MH.MU,68.66906673
89608b090bbffff,IN.MH.MU,64.90275629
89608b0b637ffff,IN.MH.MU,73.06623089
89608b454b7ffff,IN.MH.MU,67.99189076
89608b46053ffff,IN.MH.MU,68.23397832
89608b4738fffff,IN.MH.MU,67.20620758
89608b54167ffff,IN.MH.MU,71.85923863
89608b548cbffff,IN.MH.MU,71.70996954
89608b55337ffff,IN.MH.MU,62.43376841
89608b553a7ffff,IN.MH.MU,68.85381886
89608b55c43ffff,IN.MH.MU,65.34791279
89608b56987ffff,IN.MH.MU,74.54734526
89608b56b53ffff,IN.MH.MU,74.8239633
89608b0b02fffff,IN.MH.MU,76.06438905
89608b0b123ffff,IN.MH.MU,72.63220697
89608b0b6d3ffff,IN.MH.MU,76.74465792
89608b19667ffff,IN.MH.MU,45.76390563
89608b4467bffff,IN.MH.MU,71.68658566
89608b47163ffff,IN.MH.MU,67.72675012
89608b54027ffff,IN.MH.MU,70.2650822
89608b54083ffff,IN.MH.MU,51.32752544
89608b55307ffff,IN.MH.MU,62.80055871
89608b55327ffff,IN.MH.MU,58.05365563
89608b0b683ffff,IN.MH.MU,80.15434079
89608b19acfffff,IN.MH.MU,66.459289
89608b19c53ffff,IN.MH.MU,39.03778344
89608b19c7bffff,IN.MH.MU,43.60537611
89608b45467ffff,IN.MH.MU,65.40472134
89608b462c3ffff,IN.MH.MU,62.41448726
89608b46573ffff,IN.MH.MU,73.12754144
89608b46867ffff,IN.MH.MU,50.74916045
89608b46a0fffff,IN.MH.MU,44.33886802
89608b54383ffff,IN.MH.MU,69.55485775
89608b5452fffff,IN.MH.MU,59.49234322
89608b551a7ffff,IN.MH.MU,70.17435728
89608b55927ffff,IN.MH.MU,57.26456253
89608b5693bffff,IN.MH.MU,79.28193087
89608b56a47ffff,IN.MH.MU,70.28818986
89608b56d6bffff,IN.MH.MU,71.49038333
89608b0b0afffff,IN.MH.MU,75.12322415
89608b0b4cbffff,IN.MH.MU,74.13773187
89608b19e13ffff,IN.MH.MU,50.55028386
89608b460cbffff,IN.MH.MU,67.01077855
89608b54263ffff,IN.MH.MU,70.83352444
89608b54363ffff,IN.MH.MU,56.66090391
89608b54bdbffff,IN.MH.MU,62.45200501
89608b56c23ffff,IN.MH.MU,67.13321236
89608b0947bffff,IN.MH.MU,73.00136777
89608b09583ffff,IN.MH.MU,63.26667783
89608b193cbffff,IN.MH.MU,52.28242137
89608b4418bffff,IN.MH.MU,57.97998591
89608b44643ffff,IN.MH.MU,73.67915627
89608b4501bffff,IN.MH.MU,45.46894117
89608b455b7ffff,IN.MH.MU,69.70187689
89608b461cbffff,IN.MH.MU,75.20899527
89608b4753bffff,IN.MH.MU,60.55712609
89608b54043ffff,IN.MH.MU,53.49363623
89608b541b7ffff,IN.MH.MU,72.60637807
89608b543d3ffff,IN.MH.MU,65.24372233
89608b54e4fffff,IN.MH.MU,56.1828884
89608b5533bffff,IN.MH.MU,57.75529666
89608b56a8fffff,IN.MH.MU,68.54935416
89608b56d0fffff,IN.MH.MU,71.42588214
89608b56d93ffff,IN.MH.MU,56.72548413
